??,??????????,?????????
620,9316,0,0781879,0,9527723
621,9316,0,05678129,1,112294
622,9316,0,07544392,0,744435
623,9316,0,0781121,0,2783909
624,9316,0,05072119,0,466836
625,9316,0,03590437,0,4306402
626,9316,0,03260532,0,4475265
627,9316,0,03251608,0,9128596
628,9316,0,03056874,1,901241
629,9316,0,03943765,2,546629
630,9316,0,04505625,3,160646
631,9316,0,05211694,3,546685
632,9316,0,1183154,1,868249
633,9316,0,1180564,1,909205
634,9316,0,1652755,1,326401
635,9316,0,1861604,1,262659
636,9316,0,3290334,0,7716322
637,9316,0,4593049,0,445161
638,9316,0,2697711,0,6209737
639,9316,0,1756346,0,7428271
640,9316,0,1299437,0,9284055
641,9316,0,1053788,1,158471
642,9316,0,09142379,1,627988
643,9316,0,07481778,2,145737
644,9316,0,07049936,2,573756
645,9316,0,1069749,1,829019
646,9316,0,1025657,1,820987
647,9316,0,06053426,2,39927
648,9316,0,04248935,2,926142
649,9316,0,03302954,3,216516
651,6592,0,06730248,0,8521217
652,6592,0,06866011,1,128353
653,6592,0,08308618,0,9684705
654,6592,0,1186735,0,7369225
655,6592,0,1256019,1,046789
656,6592,0,2869263,0,6990897
657,6592,0,2985396,0,6865777
658,6592,0,1298575,1,102249
659,6592,0,1083797,0,7183579
660,6592,0,06115884,0,8170723
661,6592,0,065511,0,5785896
662,6592,0,05248192,0,5504234
663,6592,0,05920206,0,3631921
664,6592,0,06488102,0,2022105
665,6592,0,07340036,0,121487
666,6592,0,07791349,0,15004
667,6592,0,076515,0,1136714
668,6592,0,05225652,0,3584853
669,6592,0,0432216,0,3839068
670,6592,0,03129056,0,4881387
671,6592,0,0337532,0,4439229
672,6592,0,02752032,0,5473502
673,6592,0,03354722,0,4382772
674,6592,0,04015295,0,3424576
675,6592,0,04578588,0,2191235
676,6592,0,04160986,0,1936947
677,6592,0,0433292,0,1829482
678,6592,0,04336165,0,2268905
679,6592,0,03862389,0,3045805
680,6592,0,014049,0,5939764
682,0498,0,05231539,0,8110678
683,0498,0,1179455,0,2070491
684,0498,0,08865137,0,3151357
685,0498,0,04396822,0,3885101
686,0498,0,07811852,0,1647768
687,0498,0,1251892,0,3540679
688,0498,0,08517311,0,6622287
689,0498,0,08065704,0,6100636
690,0498,0,05429779,0,8463911
691,0498,0,05639014,0,7340914
692,0498,0,02637426,1,021657
693,0498,0,0271984,0,3469709
694,0498,0,02408337,0,2498012
695,0498,0,03103436,0,1256097
696,0498,0,03860958,0,08795704
697,0498,0,05019029,0,03264344
698,0498,0,05835477,0,06486334
699,0498,0,0646982,0,05678297
700,0498,0,07127326,0,08023278
701,0498,0,06132673,0,1952884
702,0498,0,04583958,0,4013609
703,0498,0,04516601,0,5466633
704,0498,0,04207556,0,6341479
705,0498,0,05488597,0,3674662
706,0498,0,04774642,0,2791164
707,0498,0,03603875,0,3638954
708,0498,0,03495475,0,3252647
709,0498,0,03541651,0,540593
710,0498,0,03959472,1,077903
711,0498,0,07047945,1,350653
713,0068,0,03679443,0,376234
714,0068,0,03134453,0,2155788
715,0068,0,03687022,0,2519274
716,0068,0,03590022,0,3682154
717,0068,0,04728585,0,5397424
718,0068,0,06424086,0,5845956
719,0068,0,06348464,1,742671
720,0068,0,08505631,2,294579
721,0068,0,1032588,2,56692
722,0068,0,2444573,1,142723
723,0068,0,2912201,0,6118451
724,0068,0,1610622,0,3194561
725,0068,0,07866534,0,3131003
726,0068,0,0851927,0,3199961
727,0068,0,06692536,0,225365
728,0068,0,06604537,0,3798819
729,0068,0,1180958,0,6060557
730,0068,0,08639686,1,150379
731,0068,0,05183581,1,519686
732,0068,0,04046526,1,219366
733,0068,0,04026252,0,5980008
734,0068,0,04041059,0,4198467
735,0068,0,03825256,0,2993776
736,0068,0,04241263,0,2739399
737,0068,0,03336618,0,2344362
738,0068,0,04010429,0,1651577
739,0068,0,04216278,0,2126182
740,0068,0,05794273,0,151899
741,0068,0,07832486,0,1875716
742,0068,0,06234977,0,5423536
743,4805,0,07040238,0,6659946
744,4805,0,08638839,0,5740556
745,4805,0,07375067,0,5421507
746,4805,0,06135273,0,7646929
747,4805,0,09920247,0,4930383
748,4805,0,06418634,0,5114132
749,4805,0,04924872,0,377346
750,4805,0,0294872,0,4544905
751,4805,0,02592914,0,454223
752,4805,0,01836625,0,673542
753,4805,0,02708258,0,5447283
754,4805,0,02904926,0,6473944
755,4805,0,06645169,0,3483482
756,4805,0,08351485,0,333694
757,4805,0,06398147,0,4279292
758,4805,0,07488961,0,3260931
759,4805,0,0618345,0,4333233
760,4805,0,07426126,0,4444233
761,4805,0,06299171,0,5632662
762,4805,0,07805538,0,5424685
763,4805,0,076327,0,782338
764,4805,0,1109755,0,5253519
765,4805,0,0908713,0,2930985
766,4805,0,06114512,0,1946916
767,4805,0,04904421,0,1465897
768,4805,0,04053812,0,1162551
769,4805,0,03452861,0,1046404
770,4805,0,02954451,0,2348796
771,4805,0,02383571,0,4120566
772,4805,0,01978561,0,8257155
773,915,0,1430879,0,3410442
774,915,0,2052828,0,1095222
775,915,0,3377871,0,1693588
776,915,0,3998881,0,327062
777,915,0,2764568,0,4087858
778,915,0,1456553,0,3322654
779,915,0,1093473,0,1986831
780,915,0,07923928,0,1290073
781,915,0,06581898,0,122498
782,915,0,06050696,0,1500992
783,915,0,05492028,0,1712154
784,915,0,04239916,0,2056625
785,915,0,04208474,0,1845519
786,915,0,05178569,0,167281
787,915,0,06591334,0,2392366
788,915,0,0871785,0,3962546
789,915,0,1283847,0,8255652
790,915,0,1223556,1,998462
791,915,0,07611529,4,272284
792,915,0,03643385,10,04564
793,915,0,02682517,11,06728
794,915,0,0307482,8,685286
795,915,0,04056441,5,57508
796,915,0,05707631,3,639503
797,915,0,08271758,1,469162
798,915,0,09436897,0,9559531
799,915,0,09856702,0,7413465
800,915,0,1064038,0,7097578
801,915,0,1013106,0,4110391
802,915,0,04350505,0,2370164
804,5693,0,08452091,0,5650067
805,5693,0,08983193,0,61462
806,5693,0,05868195,0,9922951
807,5693,0,1159726,0,5672646
808,5693,0,1241335,0,3200505
809,5693,0,1065425,0,3066413
810,5693,0,1094987,0,3258341
811,5693,0,1110071,0,3310514
812,5693,0,1400177,0,4615755
813,5693,0,09969269,0,6553749
814,5693,0,03765718,1,111578
815,5693,0,04001297,0,6275459
816,5693,0,02544336,0,7456657
817,5693,0,03085227,0,4557232
818,5693,0,03746071,0,162345
819,5693,0,04066285,0,2412785
820,5693,0,03915801,0,1518437
821,5693,0,03177949,0,4289556
822,5693,0,02948724,0,6890782
823,5693,0,02808361,0,9994999
824,5693,0,04163391,0,88446
825,5693,0,04402724,0,9214467
826,5693,0,04805902,0,7962724
827,5693,0,04824943,0,7781755
828,5693,0,07156068,0,481763
829,5693,0,07005582,0,3116307
830,5693,0,07071209,0,4181279
831,5693,0,05902642,0,5205781
832,5693,0,06066655,0,9284234
833,5693,0,06656157,1,238865
834,7158,0,09027795,0,2057193
835,7158,0,08718755,0,165538
836,7158,0,07220657,0,2142345
837,7158,0,08968493,0,06051163
838,7158,0,09788087,0,132634
839,7158,0,07267371,0,08263585
840,7158,0,03797979,0,1258999
841,7158,0,03455245,0,2509754
842,7158,0,03710514,0,1497553
843,7158,0,03644104,0,2632579
844,7158,0,0802865,0,3637804
845,7158,0,103682,0,3779678
846,7158,0,1108331,0,3140361
847,7158,0,1256053,0,3593461
848,7158,0,134305,0,4773666
849,7158,0,1319545,0,8465937
850,7158,0,05833201,1,921412
851,7158,0,05184994,1,752609
852,7158,0,03410082,2,008157
853,7158,0,03701587,0,9076299
854,7158,0,01248694,0,8675919
855,7158,0,00654274,0,7787742
856,7158,0,008226039,0,5176668
857,7158,0,004548629,0,8440485
858,7158,0,006541633,0,7298675
859,7158,0,01340677,0,7643594
860,7158,0,0216976,0,8452207
861,7158,0,02822711,1,278074
862,7158,0,04494148,1,626711
863,7158,0,05822939,1,937374
865,585,0,8765016,3,587132
866,585,0,5732236,3,559169
867,585,0,2759626,4,150636
868,585,0,1712625,4,811714
869,585,0,1017828,5,43486
870,585,0,06540956,7,894032
871,585,0,08844298,4,781585
872,585,0,05892058,7,237625
873,585,0,05641067,7,143367
874,585,0,07621013,4,110911
875,585,0,05407247,5,267485
876,585,0,08824678,3,07802
877,585,0,07745583,3,727948
878,585,0,07810037,3,466262
879,585,0,1182421,2,313714
880,585,0,09440103,3,38245
881,585,0,09798129,5,037291
882,585,0,1342247,4,855902
883,585,0,1407363,8,482775
884,585,0,3573446,6,49426
885,585,0,5047966,9,491796
886,585,2,200327,3,089976
887,585,3,031832,2,24358
888,585,4,48159,1,505045
889,585,4,467143,1,722054
890,585,6,491082,1,406508
891,585,6,133481,1,290731
892,585,1,753284,2,515127
893,585,1,329036,2,265882
894,585,2,028471,1,493519
895,4531,1,706856,0,6450094
